image_path;class;split;Kfold_04;Kfold_08
.\data\img\Neogloboquadrina_incompta\22674-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22675-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;0;1
.\data\img\Neogloboquadrina_incompta\22676-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22677-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;7
.\data\img\Neogloboquadrina_incompta\22678-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22679-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;7
.\data\img\Neogloboquadrina_incompta\22680-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22681-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22682-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;7
.\data\img\Neogloboquadrina_incompta\22683-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;1
.\data\img\Neogloboquadrina_incompta\22684-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22685-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22686-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22687-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22688-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22689-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22690-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22691-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22692-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22693-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22694-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22695-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22696-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22697-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;1
.\data\img\Neogloboquadrina_incompta\22698-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22699-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22700-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22701-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;7
.\data\img\Neogloboquadrina_incompta\22702-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22703-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22704-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22705-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;7
.\data\img\Neogloboquadrina_incompta\22706-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22707-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;0;1
.\data\img\Neogloboquadrina_incompta\22708-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22709-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;1
.\data\img\Neogloboquadrina_incompta\22710-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22711-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22712-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;7
.\data\img\Neogloboquadrina_incompta\22713-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;0;1
.\data\img\Neogloboquadrina_incompta\22714-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;7
.\data\img\Neogloboquadrina_incompta\22715-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22716-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22717-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22718-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22719-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22720-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;7
.\data\img\Neogloboquadrina_incompta\22721-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22722-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22723-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22724-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22725-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22726-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22727-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22728-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;7
.\data\img\Neogloboquadrina_incompta\22729-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22730-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22731-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22732-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22733-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22734-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;7
.\data\img\Neogloboquadrina_incompta\22735-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;0;1
.\data\img\Neogloboquadrina_incompta\22736-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22737-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22738-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22739-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22740-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22741-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22742-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22743-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22744-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;0;1
.\data\img\Neogloboquadrina_incompta\22745-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;7
.\data\img\Neogloboquadrina_incompta\22746-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22747-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22748-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22749-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22750-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22751-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22752-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22753-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22754-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22755-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22756-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;1
.\data\img\Neogloboquadrina_incompta\22757-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22758-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22759-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22760-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22761-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;7
.\data\img\Neogloboquadrina_incompta\22762-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22763-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22764-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22765-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22766-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22767-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;0;1
.\data\img\Neogloboquadrina_incompta\22768-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;0;1
.\data\img\Neogloboquadrina_incompta\22769-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;0;1
.\data\img\Neogloboquadrina_incompta\22770-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22771-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22772-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22773-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22774-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22775-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22776-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22777-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22778-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;1
.\data\img\Neogloboquadrina_incompta\22779-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;0;1
.\data\img\Neogloboquadrina_incompta\22780-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;7
.\data\img\Neogloboquadrina_incompta\22781-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22782-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;1
.\data\img\Neogloboquadrina_incompta\22783-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22784-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22785-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;7
.\data\img\Neogloboquadrina_incompta\22786-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22787-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;1
.\data\img\Neogloboquadrina_incompta\22788-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22789-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22790-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;0;1
.\data\img\Neogloboquadrina_incompta\22791-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22792-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22793-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22794-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;7
.\data\img\Neogloboquadrina_incompta\22795-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22796-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22797-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22798-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22799-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;0;1
.\data\img\Neogloboquadrina_incompta\22800-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22801-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22802-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22803-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22804-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22805-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22806-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22807-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22808-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22809-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22810-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22811-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22812-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22813-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22814-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22815-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22816-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22817-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22818-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22819-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22820-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;1
.\data\img\Neogloboquadrina_incompta\22821-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22822-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22823-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22824-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22825-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;7
.\data\img\Neogloboquadrina_incompta\22826-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22827-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;0;1
.\data\img\Neogloboquadrina_incompta\22828-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22829-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22830-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22831-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22832-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22833-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22834-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22835-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;7
.\data\img\Neogloboquadrina_incompta\22836-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;1
.\data\img\Neogloboquadrina_incompta\22837-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22838-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;7
.\data\img\Neogloboquadrina_incompta\22839-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22840-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22841-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22842-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22843-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22844-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22845-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22846-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22847-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22848-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22849-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22850-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;1
.\data\img\Neogloboquadrina_incompta\22851-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22852-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22853-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;0;1
.\data\img\Neogloboquadrina_incompta\22854-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22855-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22856-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;1
.\data\img\Neogloboquadrina_incompta\22857-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22858-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22859-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;7
.\data\img\Neogloboquadrina_incompta\22860-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;0;1
.\data\img\Neogloboquadrina_incompta\22861-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22862-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22863-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22864-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;7
.\data\img\Neogloboquadrina_incompta\22865-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22866-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22867-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22868-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22869-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22870-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;1
.\data\img\Neogloboquadrina_incompta\22871-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22872-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22873-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;0;1
.\data\img\Neogloboquadrina_incompta\22874-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22875-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;7
.\data\img\Neogloboquadrina_incompta\22876-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;2
.\data\img\Neogloboquadrina_incompta\22877-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22878-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22879-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;0;1
.\data\img\Neogloboquadrina_incompta\22880-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22881-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22882-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;0;1
.\data\img\Neogloboquadrina_incompta\22883-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22884-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22885-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;1
.\data\img\Neogloboquadrina_incompta\22886-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;4
.\data\img\Neogloboquadrina_incompta\22887-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22888-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;0;1
.\data\img\Neogloboquadrina_incompta\22889-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22890-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22891-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22892-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22893-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22894-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22895-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;1;3
.\data\img\Neogloboquadrina_incompta\22896-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22897-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;7
.\data\img\Neogloboquadrina_incompta\22898-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;0;0;0
.\data\img\Neogloboquadrina_incompta\22899-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22900-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;2;5
.\data\img\Neogloboquadrina_incompta\22901-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;3;6
.\data\img\Neogloboquadrina_incompta\22902-Neogloboquadrina_incompta.jpg;Neogloboquadrina_incompta;1;0;1
